order_id,report_date,customer_name,order_level,shipping_type,area,province,city,product_type,product_sub_type,product_name,product_box,order_number,order_amt,back_point,profit_amt,price,shipping_cost,shipping_date
51365,2023/10/29 00:00,Cardy,Others,Train,East,Shandong,Jining,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,17,135.38,0.05,-71.12,7.98,6.5,2023/10/30 00:00
51489,2023/5/25 00:00,Cardy,Others,Train,East,Zhejiang,Wenzhou,Technique,Fax,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,48,4588.08,0.13,232.35,345.28,19.14,2023/5/27 00:00
51553,2023/2/17 00:00,Cardy,Others,Train,North,Neimenggu,Eerduosi,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,18,1731.104,0.01,-270.57,111.96,69,2023/2/19 00:00
51553,2023/2/17 00:00,Cardy,Others,Train,North,Shanxi,Changzhi,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,44,268.34,0.09,-240.83,6.48,8.88,2023/2/19 00:00
51943,2020/7/15 00:00,Cardy,Others,Train,Northeast,Heilongjiang,Suihua,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,24,60.36,0.03,-119.62,2.16,6.05,2020/7/18 00:00
51968,2020/11/26 00:00,Cardy,Others,Train,Northeast,Jilin,Tonghua,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,37,498.28,0.01,10.18,13.48,4.51,2020/11/27 00:00
51969,2022/11/25 00:00,Cardy,Others,Train,Northeast,Liaoning,Liaoyang,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,26,1495.184,0,211.09,65.99,8.99,2022/11/28 00:00
52324,2023/9/20 00:00,Cardy,Others,Train,Northeast,Liaoning,Zhaoyang,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,25,1610.26,0.06,122.42,64.98,6.88,2023/9/21 00:00
52326,2021/10/25 00:00,Cardy,Others,Train,Northwest,Gansu,Jiayuguan,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,19,1216.5,0.1,162.18,67.28,19.99,2021/10/29 00:00
52896,2022/1/12 00:00,Cardy,Others,Train,Northwest,Ningxia,Guyuan,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,1,11.64,0.05,-10.73,7.59,4,2022/1/14 00:00
53350,2020/9/4 00:00,Cardy,Others,Train,Northwest,Ningxia,Zhongwei,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,53,1025.96,0.14,44.16,43.81,21.15,2020/9/4 00:00
53382,2021/3/19 00:00,Cardy,Others,Train,Northwest,Shanxi,Tongchuan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,3,24.36,0.07,-13.01,6.48,5.74,2021/3/20 00:00
53477,2023/7/27 00:00,Cardy,Others,Train,Northwest,Shanxi,Weinan,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,19,639.3,0.05,30.21,34.99,7.73,2023/7/29 00:00
53508,2021/1/31 00:00,Cardy,Others,Train,South,Guangdong,Shenzhen,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,46,428,0.09,-28.72,18.08,11.19,2021/2/2 00:00
53574,2023/7/1 00:00,Cardy,Others,Train,South,Guangxi,Beihai,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,50,499.8165,0.1,-230.08,29.08,9.21,2023/7/2 00:00
54177,2023/4/17 00:00,Cardy,Others,Truck,East,Fujian,Putian,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,4,1121.78,0.04,-454.8,270.98,50,2023/4/19 00:00
54791,2024/3/12 00:00,Clark,L1,Plain,East,Anhui,Suzhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,39,272.39,0.03,-91.48,6.48,6.6,2024/3/14 00:00
54950,2022/2/25 00:00,Clark,L1,Plain,East,Shanghai,Shanghai,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,29,184.77,0,-71.96,5.74,5.3,2022/2/26 00:00
55013,2022/10/2 00:00,Clark,L1,Plain,Northeast,Liaoning,Yingkou,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,45,2898.8305,0.05,543.38,128.97,11.02,2022/10/7 00:00
55335,2023/12/7 00:00,Clark,L1,Plain,South,Guangdong,Guangzhou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,9,872.48,0.08,-342.91,95.99,35,2023/12/9 00:00
55683,2023/10/6 00:00,Clark,L1,Plain,South,Guangdong,Guangzhou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,34,1014.87,0.04,319.52,29.89,1.99,2023/10/7 00:00
55873,2023/2/9 00:00,Clark,L1,Plain,South,Guangdong,Yunfu,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,20,963.3,0.06,367.12,48.04,7.23,2023/2/16 00:00
55940,2020/7/20 00:00,Clark,L1,Train,Center,Hunan,Xiangtan,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,83,3301.8975,0.13,263.07,193.31,28.83,2020/7/21 00:00
56135,2022/2/3 00:00,Clark,L1,Train,East,Zhejiang,Taizhou,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,61,2006.69,0.16,485.98,47.05,7.49,2022/2/4 00:00
56484,2023/2/11 00:00,Clark,L1,Train,East,Zhejiang,Taizhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,46,1477.572,0,840.05,35.99,0.99,2023/2/12 00:00
56514,2023/5/4 00:00,Clark,L1,Train,North,Neimenggu,Baotou,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,54,806.76,0.09,65.22,37.87,17.96,2023/5/11 00:00
56514,2023/5/4 00:00,Clark,L1,Train,North,Neimenggu,Bayannaoer,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,85,239.04,0.14,10.56,5.86,2.24,2023/5/11 00:00
56516,2020/10/24 00:00,Clark,L1,Train,North,Neimenggu,Tongliao,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,15,822.8425,0.1,4.39,65.99,5.92,2020/10/25 00:00
57091,2023/1/21 00:00,Clark,L1,Train,North,Tianjin,Tianjin ,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,2,22.07,0.07,-15.45,5.98,10.39,2023/1/22 00:00
57476,2020/6/6 00:00,Clark,L1,Train,Northeast,Heilongjiang,Shuangyashan,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,79,1214.18,0.04,-1578.12,25.11,45.5,2020/6/8 00:00
57477,2021/12/17 00:00,Clark,L1,Train,Northeast,Liaoning,Zhaoyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,29,1427.14,0.02,605.92,48.04,7.23,2021/12/18 00:00
58055,2023/1/17 00:00,Clark,L1,Train,Northwest,Gansu,Tianshui,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,98,6153.88,0.18,-186.79,263.12,85,2023/1/19 00:00
58084,2023/11/10 00:00,Clark,L1,Train,Northwest,Gansu,Wuwei,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,30,453.87,0.08,76.59,15.98,4,2023/11/10 00:00
58368,2023/9/30 00:00,Clark,L1,Train,Northwest,Shanxi,Yanan,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,12,1313.55,0.1,216.28,131.98,30.68,2023/10/1 00:00
58372,2022/6/23 00:00,Clark,L1,Train,South,Guangdong,Meizhou,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,60,2623.03,0.08,822.48,90.41,22.98,2022/6/28 00:00
58784,2020/4/10 00:00,Clark,L1,Train,South,Guangdong,Shanwei,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,46,399.58,0.04,-188.53,8.45,7.77,2020/4/10 00:00
58784,2020/4/10 00:00,Clark,L1,Train,South,Guangxi,Beihai,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,19,3548.67,0.01,1280.19,177.98,0.99,2020/4/11 00:00
58784,2020/4/10 00:00,Clark,L1,Truck,Northeast,Liaoning,Tieling,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,18,433.31,0.05,-815.79,20.98,53.03,2020/4/12 00:00
58784,2020/4/10 00:00,Clark,L1,Truck,South,Guangdong,Guangzhou,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,33,3008.5,0.05,1101.9,90.97,14,2020/4/12 00:00
58789,2021/10/26 00:00,Clark,L2,Plain,South,Guangxi,Yulin,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,49,879.46,0.19,-220.56,37.82,24.56,2021/10/30 00:00
59329,2024/2/25 00:00,Clark,L2,Train,Center,Henan,Luoyang,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,37,832.14,0.04,175.07,22.72,8.99,2024/2/27 00:00
59329,2024/2/25 00:00,Clark,L2,Train,Center,Henan,Sanmenxia,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,19,377.43,0.07,26.56,38.71,18.39,2024/2/26 00:00
59492,2024/1/22 00:00,Clark,L2,Train,East,Fujian,Nanping,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,46,7965.9025,0.01,2311.96,195.99,8.99,2024/1/23 00:00
59971,2022/8/21 00:00,Clark,L2,Train,East,Jiangsu,Nanjing,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,20,59.85,0.03,-47.41,2.74,3.5,2022/8/23 00:00
59980,2023/11/5 00:00,Clark,L2,Train,East,Jiangsu,Taizhou,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,69,6741.74,0.19,-572.65,305.24,63.05,2023/11/6 00:00
59984,2023/1/28 00:00,Clark,L2,Train,North,Hebei,Chengde,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,33,373.13,0.05,-35.26,11.29,5.03,2023/2/1 00:00
59985,2022/6/13 00:00,Clark,L2,Train,North,Tianjin,Tianjin ,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,2,20.16,0.06,-13.32,6.48,7.86,2022/6/14 00:00
59985,2022/1/9 00:00,Clark,L2,Train,Northeast,Jilin,Changchun,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,40,2135.9735,0.07,239.4,65.99,8.99,2022/1/16 00:00
59985,2023/1/28 00:00,Clark,L2,Train,Northeast,Jilin,Jilin,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,40,104.39,0.07,38.45,2.61,0.5,2023/2/1 00:00
35,2023/1/12 00:00,Clark,L2,Train,Northwest,Gansu,Qingyang,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,5,927.9875,0,-615.91,205.99,8.99,2023/1/13 00:00
355,2020/9/3 00:00,Clark,L2,Train,Northwest,Gansu,Wuwei,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,36,66.41,0.04,0.37,1.88,0.79,2020/9/8 00:00
612,2024/1/11 00:00,Clark,L2,Train,South,Guangdong,Jieyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,18,130.16,0,28.87,7.04,2.17,2024/1/13 00:00
614,2024/2/21 00:00,Clark,L2,Train,South,Guangdong,Shanwei,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,39,110.36,0.05,8.6,2.84,0.93,2024/2/23 00:00
1440,2022/10/30 00:00,Clark,L2,Train,South,Guangdong,Yangjiang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,42,258.19,0.1,-103.27,6.48,5.9,2022/11/1 00:00
1447,2024/1/5 00:00,Clark,L2,Train,South,Guangxi,Beihai,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,51,1549.23,0.09,49.03,61.87,26.74,2024/1/8 00:00
1507,2022/1/3 00:00,Clark,L2,Train,South,Guangxi,Qinzhou,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,51,327.66,0.17,14.44,105.11,36.34,2022/1/5 00:00
1921,2020/4/9 00:00,Clark,L2,Train,South,Hainan,Haikou,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,38,967.78,0.04,369.33,24.95,2.99,2020/4/11 00:00
1925,2023/5/26 00:00,Clark,L2,Train,South,Hainan,Haikou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,38,2071.3395,0.06,324.93,65.99,8.99,2023/5/27 00:00
2688,2023/4/15 00:00,Clark,L2,Train,South,Hainan,Sansha,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,8,317.82,0.02,-33.09,37.76,12.9,2023/4/16 00:00
2791,2020/12/30 00:00,Clark,L2,Train,South,Hainan,Sanya,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,41,325.33,0,-41.75,7.64,5.83,2020/12/31 00:00
2852,2021/4/7 00:00,Clark,L2,Truck,North,Neimenggu,Huhehaote,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,49,3847.14,0.08,-1173.69,446.84,123.21,2021/4/8 00:00
2882,2022/11/11 00:00,Clark,L3,Plain,North,Hebei,Xingtai,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,16,2101.59,0.01,554.91,123.38,24.49,2022/11/12 00:00
3271,2023/3/23 00:00,Clark,L3,Plain,North,Shanxi,Yuncheng,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,41,6863.95,0.1,1662.92,178.47,19.99,2023/3/24 00:00
3525,2023/3/13 00:00,Clark,L3,Plain,Northeast,Heilongjiang,Heihe,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,75,5188.14,0.1,139.69,145.83,20.48,2023/3/15 00:00
4099,2023/11/11 00:00,Clark,L3,Plain,Northeast,Liaoning,Liaoyang,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,47,557.52,0.03,-157.3,11.66,7.95,2023/11/13 00:00
4487,2021/5/15 00:00,Clark,L3,Plain,Northwest,Ningxia,Wuzhong,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,57,582.06,0.06,45.1,35.3,26.62,2021/5/16 00:00
4514,2020/7/20 00:00,Clark,L3,Plain,Northwest,Shanxi,Yanan,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,21,7512.03,0.09,2017.64,363.25,19.99,2020/7/21 00:00
4545,2021/4/8 00:00,Clark,L3,Plain,Southwest,Xicang,Lasa,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,8,849.337,0.07,-258.85,125.99,2.5,2021/4/10 00:00
4774,2021/7/10 00:00,Clark,L3,Train,Center,Henan,Luohe,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,17,617.92,0.12,-90.21,56.96,7.53,2021/7/11 00:00
4896,2023/11/12 00:00,Clark,L3,Train,Center,Henan,Zhengzhou,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,63,844.67,0.11,187.47,26.92,10.16,2023/11/12 00:00
5316,2020/4/22 00:00,Clark,L3,Train,Center,Hubei,Xiangyang,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,17,1966.33,0.1,759.28,138.46,25.19,2020/4/24 00:00
5346,2022/3/17 00:00,Clark,L3,Train,East,Shandong,Jinan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,16,1106.33,0.05,-110.23,193.49,22.94,2022/3/19 00:00
5698,2020/8/10 00:00,Clark,L3,Train,East,Zhejiang,Ningbo,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,54,846.5,0.19,-23.63,22.86,5.49,2020/8/11 00:00
5860,2023/5/12 00:00,Clark,L3,Train,East,Zhejiang,Quzhou,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,47,181.13,0,-11.39,3.69,2.5,2023/5/14 00:00
6854,2020/3/29 00:00,Clark,L3,Train,North,Hebei,Tangshan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,95,536.63,0.22,-3.61,16.44,10.8,2020/3/31 00:00
6884,2020/4/7 00:00,Clark,L3,Train,North,Neimenggu,Bayannaoer,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,71,722.03,0.16,-387.74,22.91,13.76,2020/4/12 00:00
6918,2022/9/21 00:00,Clark,L3,Train,North,Neimenggu,Bayannaoer,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,34,198.06,0.03,-37.11,11.36,5.66,2022/9/23 00:00
7043,2020/4/17 00:00,Clark,L3,Train,North,Neimenggu,Tongliao,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,15,397.91,0.18,278.95,113.06,16.34,2020/4/18 00:00
7527,2021/3/3 00:00,Clark,L3,Train,North,Neimenggu,Tongliao,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,88,6589.097,0.42,1212.62,184.83,33.84,2021/3/4 00:00
7552,2023/12/2 00:00,Clark,L3,Train,North,Neimenggu,Wulanchabu,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,17,117.33,0.07,10.31,6.69,3.1,2023/12/4 00:00
7553,2021/7/28 00:00,Clark,L3,Train,North,Tianjin,Tianjin ,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,63,5378.46,0.03,-1124.48,139.95,68.18,2021/7/31 00:00
7619,2021/12/29 00:00,Clark,L3,Train,North,Tianjin,Tianjin ,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,33,584.511,0.05,-95.98,20.99,3.3,2021/12/30 00:00
8101,2021/5/25 00:00,Clark,L3,Train,Northeast,Heilongjiang,Qiqihaer,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,33,1784.9155,0.11,-289.79,106.14,9.98,2021/5/27 00:00
8132,2020/8/4 00:00,Clark,L3,Train,Northeast,Jilin,Jilin,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,68,1098.21,0.17,-198.91,40.06,29.71,2020/8/4 00:00
8388,2023/5/16 00:00,Clark,L3,Train,Northeast,Liaoning,Fushun,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,18,33.96,0,0.1,1.76,0.7,2023/5/18 00:00
8551,2020/10/19 00:00,Clark,L3,Train,Northeast,Liaoning,Fuxin,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,67,11348.44,0.25,1827.96,253.85,49.05,2020/10/22 00:00
8551,2020/10/19 00:00,Clark,L3,Train,South,Guangdong,Chaozhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,26,755.6075,0.05,149.17,35.99,1.1,2020/10/21 00:00
8576,2020/4/1 00:00,Clark,L3,Train,South,Guangdong,Foshan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,39,5392.77,0.02,-129.25,275.46,51.22,2020/4/3 00:00
8995,2022/8/7 00:00,Clark,L3,Train,South,Guangdong,Guangzhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,11,629.5865,0.04,-120.09,65.99,8.99,2022/8/8 00:00
8996,2022/8/23 00:00,Clark,L3,Train,South,Guangdong,Jieyang,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,46,72.18,0,11.83,1.48,0.7,2022/8/27 00:00
9253,2023/4/22 00:00,Clark,L3,Train,South,Guangxi,Beihai,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,41,123.11,0.06,48.93,3.15,0.49,2023/4/24 00:00
9350,2024/1/22 00:00,Clark,L3,Train,South,Guangxi,Guigang,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,47,672.46,0.1,279.74,15.74,1.39,2024/1/24 00:00
9472,2022/9/6 00:00,Clark,L3,Train,South,Hainan,Sansha,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,120,8125.64,0.12,1037.05,246.98,44.33,2022/9/9 00:00
9473,2024/1/2 00:00,Clark,L3,Truck,North,Neimenggu,Huhehaote,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,30,4147.47,0.09,586.61,145.45,17.85,2024/1/3 00:00
9857,2021/8/1 00:00,Clark,Others,Plain,East,Anhui,Suzhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,33,1900.226,0.01,440.2,65.99,5.31,2021/8/3 00:00
9888,2020/12/3 00:00,Clark,Others,Plain,North,Hebei,Tangshan,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,24,104.89,0.07,22.84,3.8,1.49,2020/12/10 00:00
10081,2021/10/28 00:00,Clark,Others,Plain,North,Tianjin,Tianjin ,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,26,539.66,0,147.08,19.98,5.97,2021/10/29 00:00
10310,2020/4/28 00:00,Clark,Others,Plain,North,Tianjin,Tianjin ,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,12,27.05,0,1,1.82,0.83,2020/5/2 00:00
10310,2020/4/28 00:00,Clark,Others,Plain,South,Guangxi,Qinzhou,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,43,3832.24,0.09,-1570.32,90.98,56.2,2020/5/5 00:00
10662,2022/8/2 00:00,Clark,Others,Plain,South,Hainan,Haikou,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,42,115.99,0.05,-53.35,2.6,2.4,2022/8/11 00:00
